발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2017,2017041905,20,야간,수,1,1,0,0,0,경남,통영시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1087743,1655415,128.460247,34.88968289
2017,2017041905,0,야간,수,1,3,2,0,0,부산,연제구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,승용차,승용차,1144063,1687812,129.082057,35.17527845
2017,2017041910,40,주간,수,1,1,0,0,0,경남,김해시,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,화물차,화물차,화물차,화물차,1133567,1693628,128.9677711,35.2291554
2017,2017041914,22,주간,수,1,3,0,2,0,경기,양평군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,997095,1947021,127.4671245,37.52248158
2017,2017041917,10,주간,수,1,1,0,0,0,전남,여수시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1014257,1640674,127.6558327,34.76052988
2017,2017042000,17,야간,목,1,2,0,1,0,전북,김제시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,보행자,보행자,953252,1757742,126.9825212,35.81503533
2017,2017042002,40,야간,목,1,1,0,0,0,서울,송파구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,965244,1945208,127.1067604,37.50548987
2017,2017042002,45,야간,목,1,2,0,1,0,전북,완주군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로내,승용차,승용차,승합차,승합차,970256,1769756,127.1701591,35.92380229
2017,2017042004,30,야간,목,1,1,0,0,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,974759,1914978,127.2154455,37.23331341
2017,2017042017,25,주간,목,1,3,1,1,0,광주,북구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,화물차,화물차,943317,1688546,126.8773844,35.1906299
2017,2017042021,3,야간,목,1,1,0,0,0,경북,김천시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,화물차,이륜차,이륜차,1053526,1792469,128.0948489,36.12777028
2017,2017042021,35,야간,목,1,1,0,0,0,경남,하동군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,원동기장치자전거,원동기장치자전거,1028748,1668435,127.8150805,35.01047469
2017,2017042108,18,주간,금,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,948348,1945997,126.9155463,37.51181022
2017,2017042109,50,주간,금,1,1,0,0,0,충북,청주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,983092,1848935,127.3108639,36.63815872
2017,2017042111,0,주간,금,1,3,1,1,0,전북,부안군,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,농기계,농기계,화물차,화물차,929421,1752405,126.7192121,35.76549507
2017,2017042113,15,주간,금,1,2,0,1,0,충남,천안시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,967487,1858810,127.1358865,36.72677418
2017,2017042114,45,주간,금,1,1,0,0,0,서울,영등포구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,949595,1946671,126.9292445,37.51773961
2017,2017042116,40,주간,금,1,1,0,0,0,경북,상주시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,자전거,자전거,1054825,1813883,128.1107835,36.32074694
2017,2017042120,0,야간,금,1,1,0,0,0,전북,익산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,949710,1774114,126.9055961,36.05467895
2017,2017042121,40,야간,금,1,1,0,0,0,전남,무안군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,원동기장치자전거,원동기장치자전거,902475,1656911,126.4314336,34.90541178
2017,2017042202,30,야간,토,1,1,0,0,0,경북,구미시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1073878,1793325,128.3210886,36.13415035
2017,2017042202,45,야간,토,1,1,0,0,0,대구,동구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1101936,1766017,128.6293643,35.88544807
2017,2017042202,13,야간,토,1,1,0,0,0,전남,화순군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,967715,1665473,127.1462693,34.98365871
2017,2017042203,28,야간,토,1,1,0,0,0,부산,연제구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1143700,1688504,129.0781925,35.18156796
2017,2017042219,43,야간,토,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1165844,1727145,129.3291256,35.52640095
2017,2017042219,20,야간,토,1,1,0,0,0,충북,청주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,화물차,화물차,1016458,1845629,127.6840315,36.60836317
2017,2017042221,25,야간,토,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,955164,1923495,126.9940339,37.30934601
2017,2017042221,5,야간,토,1,1,0,0,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1082549,1793806,128.417499,36.13778701
2017,2017042304,0,야간,일,3,4,1,0,0,전남,여수시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1013558,1638000,127.6481004,34.73645207
2017,2017042318,9,야간,일,1,1,0,0,0,경기,동두천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,961093,1990864,127.057355,37.91682515
2017,2017042404,0,야간,월,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,보행자,보행자,959381,1919701,127.0418279,37.27534194
2017,2017042405,30,야간,월,1,1,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,자전거,승용차,승용차,968066,1948351,127.1385521,37.53392114
2017,2017042407,56,주간,월,1,1,0,0,0,경기,파주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,943312,1976632,126.8561868,37.78762378
2017,2017042408,20,주간,월,1,1,0,0,0,경북,경산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,화물차,자전거,자전거,1113583,1758799,128.7573489,35.81910261
2017,2017042408,17,주간,월,2,2,0,0,0,제주,서귀포시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,905812,1478088,126.4884319,33.29008572
2017,2017042409,53,주간,월,1,1,0,0,0,경기,하남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,973483,1946034,127.1999478,37.51320858
2017,2017042409,0,주간,월,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,건설기계,건설기계,보행자,보행자,1124770,1968656,128.9154212,37.70898429
2017,2017042411,0,주간,월,1,1,0,0,0,경남,합천군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1072325,1728376,128.2979435,35.54873276
2017,2017042411,11,주간,월,1,1,0,0,0,충남,천안시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,농기계,농기계,966710,1861717,127.1270583,36.75295278
2017,2017042419,45,야간,월,1,1,0,0,0,경북,칠곡군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1082267,1769681,128.411855,35.92033008
2017,2017042420,3,야간,월,1,1,0,0,0,경기,포천시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,972523,2002483,127.1869476,38.02196226
2017,2017042420,0,야간,월,1,1,0,0,0,인천,남동구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,930451,1931760,126.7143961,37.38231805
2017,2017042421,45,야간,월,1,1,0,0,0,전북,전주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,특수차,특수차,971311,1757946,127.1824151,35.81756894
2017,2017042421,50,야간,월,1,1,0,0,0,전남,목포시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,899870,1644444,126.4055232,34.78962535
2017,2017042422,50,야간,월,1,1,0,0,0,대구,달서구,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,1088669,1761191,128.4818612,35.84323463
2017,2017042422,0,야간,월,1,1,0,0,0,광주,광산구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,원동기장치자전거,원동기장치자전거,937857,1687338,126.8175056,35.17941477
2017,2017042503,40,야간,화,2,3,1,0,0,강원,홍천군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1043095,1978321,127.9895421,37.80358895
2017,2017042506,50,주간,화,1,1,0,0,0,대전,서구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승합차,승합차,986851,1811996,127.3535405,36.30520551
2017,2017042516,43,주간,화,1,1,0,0,0,서울,서초구,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,956947,1942230,127.0130629,37.4782983
2017,2017042516,8,주간,화,2,5,2,1,0,부산,해운대구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승합차,승합차,1147938,1689315,129.1248549,35.18827355
2017,2017042518,5,야간,화,1,1,0,0,0,경북,안동시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1109900,1841252,128.7281389,36.56272035
2017,2017042520,28,야간,화,1,1,0,0,0,경기,화성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,938470,1896838,126.8078524,37.06811829
2017,2017042522,20,야간,화,1,2,0,1,0,충북,음성군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1009460,1897147,127.6064224,37.07287539
2017,2017042604,45,야간,수,1,1,0,0,0,서울,종로구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,955841,1952498,126.9999369,37.57079451
2017,2017042605,0,야간,수,1,1,0,0,0,서울,서초구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승합차,승합차,954903,1945368,126.9897533,37.50648457
2017,2017042611,33,주간,수,1,1,0,0,0,제주,제주시,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,화물차,화물차,900866,1495295,126.4334282,33.44481963
2017,2017042612,0,주간,수,1,1,0,0,0,경기,김포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,929169,1959615,126.6972322,37.6332717
2017,2017042614,0,주간,수,1,1,0,0,0,대구,동구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,자전거,자전거,1103217,1765841,128.6435313,35.88372727
2017,2017042617,45,주간,수,1,1,0,0,0,경북,김천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,1064163,1795803,128.2133253,36.15718106
2017,2017042619,45,야간,수,1,1,0,0,0,경남,거창군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1041287,1737160,127.9559713,35.62971151
2017,2017042702,0,야간,목,1,1,0,0,0,경북,울진군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1161197,1899739,129.3135654,37.08241926
